instance;best_makespan;opt_or_unsat_certified;time
J12059_3.RCP;108;yes;341,28
J12059_4.RCP;112;no;600
J12059_5.RCP;109;no;600
J12059_6.RCP;119;no;600
J12059_7.RCP;120;no;600
J12059_8.RCP;116;no;600
J12059_9.RCP;121;no;600
J1205_9.RCP;106;yes;0,60
J12060_10.RCP;90;no;600
J12060_1.RCP;101;yes;4,12
J12060_2.RCP;84;no;600
J12060_3.RCP;92;no;600
J12060_4.RCP;105;no;600
J12060_5.RCP;107;no;600
J12060_6.RCP;110;yes;21,96
J12060_7.RCP;98;no;600
J12060_8.RCP;101;yes;105,53
J12060_9.RCP;101;yes;2,76
J1206_10.RCP;187;no;600
J1206_1.RCP;152;no;600
J1206_2.RCP;147;no;600
J1206_3.RCP;135;no;600
J1206_4.RCP;157;no;600
J1206_5.RCP;141;no;600
J1206_6.RCP;168;no;600
J1206_7.RCP;187;no;600
J1206_8.RCP;154;no;600
J1206_9.RCP;178;no;600
J1207_10.RCP;129;no;600
J1207_1.RCP;107;no;600
J1207_2.RCP;114;no;600
J1207_3.RCP;101;no;600
J1207_4.RCP;122;no;600
J1207_5.RCP;146;no;600
J1207_6.RCP;126;no;600
J1207_7.RCP;127;no;600
J1207_8.RCP;105;no;600
J1207_9.RCP;92;no;600
J1208_10.RCP;93;no;600
J1208_1.RCP;95;yes;23,12
J1208_2.RCP;104;no;600
J1208_3.RCP;96;no;600
J1208_4.RCP;96;no;600
J1208_5.RCP;107;no;600
J1208_6.RCP;85;yes;569,19
J1208_7.RCP;87;yes;462,61
J1208_8.RCP;88;no;600
J1208_9.RCP;96;no;600
J1209_10.RCP;84;yes;13,71
J1209_1.RCP;88;yes;6,23
J1209_2.RCP;94;yes;1,49
J1209_3.RCP;87;yes;3,97
J1209_4.RCP;87;no;600
J1209_5.RCP;114;yes;1,04
J1209_6.RCP;98;yes;9,86
J1209_7.RCP;80;yes;0,99
J1209_8.RCP;80;yes;0,78
J1209_9.RCP;87;yes;3,35
