instance;best_makespan;opt_or_unsat_certified;time
J12054_2.RCP;134;yes;3,16
J12054_3.RCP;111;yes;31,24
J12054_4.RCP;120;no;600
J12054_5.RCP;111;no;600
J12054_6.RCP;111;no;600
J12054_7.RCP;112;no;600
J12054_8.RCP;106;no;600
J12054_9.RCP;112;no;600
J1205_4.RCP;97;yes;0,38
J12055_10.RCP;100;yes;1,72
J12055_1.RCP;101;no;600
J12055_2.RCP;83;yes;3,49
J12055_3.RCP;126;yes;1,51
J12055_4.RCP;90;yes;2,02
J12055_5.RCP;106;yes;4,98
J12055_6.RCP;103;no;600
J12055_7.RCP;105;yes;2,87
J12055_8.RCP;101;yes;5,62
J12055_9.RCP;94;yes;2,43
J1205_5.RCP;77;yes;0,22
J12056_10.RCP;294;no;600
J12056_1.RCP;270;no;600
J12056_2.RCP;231;no;600
J12056_3.RCP;276;no;600
J12056_4.RCP;252;no;600
J12056_5.RCP;312;no;600
J12056_6.RCP;244;no;600
J12056_7.RCP;315;no;600
J12056_8.RCP;320;no;600
J12056_9.RCP;324;no;600
J1205_6.RCP;88;yes;0,25
J12057_10.RCP;184;no;600
J12057_1.RCP;208;no;600
J12057_2.RCP;175;no;600
J12057_3.RCP;207;no;600
J12057_4.RCP;219;no;600
J12057_5.RCP;197;no;600
J12057_6.RCP;211;no;600
J12057_7.RCP;183;no;600
J12057_8.RCP;177;no;600
J12057_9.RCP;188;no;600
J1205_7.RCP;84;yes;0,01
J12058_10.RCP;142;no;600
J12058_1.RCP;151;no;600
J12058_2.RCP;135;no;600
J12058_3.RCP;128;no;600
J12058_4.RCP;156;no;600
J12058_5.RCP;127;no;600
J12058_6.RCP;151;no;600
J12058_7.RCP;159;no;600
J12058_8.RCP;143;no;600
J12058_9.RCP;142;no;600
J1205_8.RCP;78;yes;0,42
J12059_10.RCP;141;no;600
J12059_1.RCP;117;no;600
J12059_2.RCP;110;no;600
J12059_3.RCP;108;yes;154,18
J12059_4.RCP;114;no;600
J12059_5.RCP;111;no;600
J12059_6.RCP;121;no;600
J12059_7.RCP;119;no;600
J12059_8.RCP;116;no;600
J12059_9.RCP;121;no;600
