instance;best_makespan;opt_or_unsat_certified;time
J10096_2.mm2;55;no;600
J10096_3.mm2;57;no;600
J10096_4.mm2;58;no;600
J10096_5.mm2;60;yes;20,54
J10097_1.mm2;;no;600
J10097_2.mm2;;no;600
J10097_3.mm2;;no;600
J10097_4.mm2;108;no;600
J10097_5.mm2;;no;600
J10098_1.mm2;70;no;600
J10098_2.mm2;64;no;600
J10098_3.mm2;65;no;600
J10098_4.mm2;64;no;600
J10098_5.mm2;74;no;600
J10099_1.mm2;60;yes;6,50
J10099_2.mm2;50;yes;9,02
J10099_3.mm2;57;yes;8,03
J10099_4.mm2;57;yes;8,02
J10099_5.mm2;50;yes;12,61
