instance;best_makespan;opt_or_unsat_certified;time
j30t1_48_2.smt;73;yes;1,33
j30t1_48_3.smt;53;yes;0,13
j30t1_48_4.smt;57;yes;0,00
j30t1_48_5.smt;88;yes;0,21
j30t1_48_6.smt;58;yes;0,00
j30t1_48_7.smt;66;yes;0,04
j30t1_48_8.smt;60;yes;0,04
j30t1_48_9.smt;82;yes;2,50
j30t1_4_8.smt;63;yes;0,03
j30t1_4_9.smt;48;yes;0,04
j30t1_5_10.smt;101;yes;1,85
j30t1_5_1.smt;61;yes;0,63
j30t1_5_2.smt;82;yes;1,68
j30t1_5_3.smt;87;yes;1,75
j30t1_5_4.smt;68;yes;7,65
j30t1_5_5.smt;96;yes;4,53
j30t1_5_6.smt;89;yes;1,29
j30t1_5_7.smt;90;yes;6,17
j30t1_5_8.smt;76;yes;1,66
j30t1_5_9.smt;57;yes;0,58
j30t1_6_10.smt;71;yes;3,91
j30t1_6_1.smt;72;yes;1,44
j30t1_6_2.smt;94;yes;0,13
j30t1_6_3.smt;53;yes;0,23
j30t1_6_4.smt;50;yes;0,88
j30t1_6_5.smt;90;yes;1,47
j30t1_6_6.smt;57;yes;0,32
j30t1_6_7.smt;53;yes;0,26
j30t1_6_8.smt;63;yes;0,64
j30t1_6_9.smt;61;yes;0,21
j30t1_7_10.smt;54;yes;0,61
j30t1_7_1.smt;56;yes;0,15
j30t1_7_2.smt;47;yes;0,03
j30t1_7_3.smt;59;yes;0,13
j30t1_7_4.smt;46;yes;0,17
j30t1_7_5.smt;53;yes;0,63
j30t1_7_6.smt;58;yes;0,04
j30t1_7_7.smt;59;yes;1,66
j30t1_7_8.smt;55;yes;0,03
j30t1_7_9.smt;67;yes;0,08
j30t1_8_10.smt;114;yes;0,14
j30t1_8_1.smt;48;yes;0,02
j30t1_8_2.smt;57;yes;0,02
j30t1_8_3.smt;60;yes;0,13
j30t1_8_4.smt;61;yes;0,65
j30t1_8_5.smt;66;yes;0,03
j30t1_8_6.smt;49;yes;0,06
j30t1_8_7.smt;58;yes;0,05
j30t1_8_8.smt;57;yes;0,42
j30t1_8_9.smt;40;yes;0,02
j30t1_9_10.smt;98;yes;5,66
j30t1_9_1.smt;90;yes;24,99
j30t1_9_2.smt;99;yes;49,65
j30t1_9_3.smt;105;yes;10,32
j30t1_9_4.smt;76;yes;16,43
j30t1_9_5.smt;76;yes;4,98
j30t1_9_6.smt;60;yes;10,90
j30t1_9_7.smt;77;yes;8,25
j30t1_9_8.smt;107;yes;10,68
j30t1_9_9.smt;61;yes;11,08
j30t2_10_10.smt;43;yes;3,12
j30t2_10_1.smt;49;yes;1,70
j30t2_10_2.smt;120;yes;4,71
j30t2_10_3.smt;84;yes;0,06
j30t2_10_4.smt;106;yes;4,71
j30t2_10_5.smt;65;yes;1,00
j30t2_10_6.smt;53;yes;5,53
j30t2_10_7.smt;61;yes;0,09
j30t2_10_8.smt;109;yes;4,52
j30t2_10_9.smt;52;yes;0,30
j30t2_1_10.smt;46;yes;0,28
j30t2_11_10.smt;56;yes;0,61
j30t2_11_1.smt;69;yes;1,14
j30t2_11_2.smt;76;yes;3,61
j30t2_11_3.smt;99;yes;0,23
j30t2_11_4.smt;79;yes;1,54
j30t2_11_5.smt;79;yes;2,38
j30t2_11_6.smt;44;yes;0,24
j30t2_11_7.smt;93;yes;0,65
j30t2_11_8.smt;65;yes;0,38
j30t2_11_9.smt;104;yes;0,07
j30t2_1_1.smt;51;yes;0,12
j30t2_12_10.smt;104;yes;2,31
j30t2_12_1.smt;67;yes;0,73
j30t2_12_2.smt;70;yes;2,59
j30t2_12_3.smt;57;yes;0,04
j30t2_12_4.smt;80;yes;3,17
j30t2_12_5.smt;83;yes;5,88
j30t2_12_6.smt;69;yes;0,04
j30t2_12_7.smt;136;yes;0,87
j30t2_12_8.smt;56;yes;0,50
j30t2_12_9.smt;80;yes;0,28
j30t2_1_2.smt;57;yes;0,07
j30t2_13_10.smt;123;yes;2,21
j30t2_13_1.smt;72;yes;36,98
j30t2_13_2.smt;65;yes;123,70
j30t2_13_3.smt;114;yes;76,80
j30t2_13_4.smt;108;yes;4,90
j30t2_13_5.smt;78;yes;32,29
j30t2_13_6.smt;95;yes;3,32
j30t2_13_7.smt;96;yes;39,60
j30t2_13_8.smt;134;yes;37,38
j30t2_13_9.smt;103;yes;11,30
j30t2_1_3.smt;63;yes;0,14
j30t2_14_10.smt;88;yes;4,68
j30t2_14_1.smt;66;yes;7,76
j30t2_14_2.smt;53;yes;142,06
j30t2_14_3.smt;152;yes;3,50
j30t2_14_4.smt;68;yes;0,74
j30t2_14_5.smt;59;yes;1,85
j30t2_14_6.smt;38;yes;1,34
j30t2_14_7.smt;56;yes;6,78
j30t2_14_8.smt;77;yes;5,06
j30t2_14_9.smt;45;yes;5,08
j30t2_1_4.smt;68;yes;0,32
j30t2_15_10.smt;123;yes;0,18
j30t2_15_1.smt;49;yes;0,66
j30t2_15_2.smt;54;yes;0,03
j30t2_15_3.smt;81;yes;0,07
j30t2_15_4.smt;101;yes;0,10
j30t2_15_5.smt;85;yes;1,41
j30t2_15_6.smt;107;yes;13,73
j30t2_15_7.smt;55;yes;0,26
j30t2_15_8.smt;67;yes;2,94
j30t2_15_9.smt;65;yes;7,72
j30t2_1_5.smt;44;yes;0,08
j30t2_16_10.smt;86;yes;0,62
j30t2_16_1.smt;73;yes;0,50
j30t2_16_2.smt;77;yes;0,07
j30t2_16_3.smt;43;yes;8,24
